epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,0.4233101436495781,0.3821878385543823,0.3472483253479004,0.21338497638702392,0.6008310866355896,0.2617771315574646
2,0.34564380705356595,0.36705851316452026,0.5337672019004822,0.36700837016105653,0.556189923286438,0.5533281993865967
3,0.3349351951479912,0.34976438879966737,0.36835485100746157,0.23320527076721193,0.6787834644317627,0.2650246757268906
4,0.31769854471087455,0.3472662138938904,0.5861453032493591,0.4163632595539093,0.5371647083759308,0.6638208746910095
5,0.2969178058207035,0.3126950764656067,0.5271381664276124,0.36358387231826783,0.7221191930770874,0.42503809452056884
6,0.2876860269904137,0.3047478449344635,0.6160519528388977,0.45186380863189696,0.6565938830375672,0.5980354213714599
7,0.27899681627750395,0.3326507842540741,0.36841922760009765,0.2328835791349411,0.8340762615203857,0.24559091091156005
8,0.274059729129076,0.3050588643550873,0.5390667009353638,0.37622986316680906,0.7952497267723083,0.4213631594181061
9,0.2625928683578968,0.2755363523960114,0.6056056618690491,0.44399477243423463,0.7829200196266174,0.5079736661911011
10,0.2504219138622284,0.2822702741622925,0.5228217911720275,0.3615046203136444,0.8474778771400452,0.39055112361907957
11,0.24151352897286416,0.2754742181301117,0.6632632613182068,0.5021830749511719,0.7304198741912842,0.6234387350082398
12,0.23146787211298941,0.2895688301324844,0.6533758616447449,0.48922940611839294,0.6296227049827575,0.7028801107406616
13,0.23303199663758278,0.26013550341129305,0.6519337677955628,0.4926518964767456,0.7779850816726684,0.5778319859504699
14,0.22910332962870597,0.28078469276428225,0.6613657999038697,0.4990232169628143,0.6587449288368226,0.6888088631629944
15,0.22376879826188087,0.26596397638320923,0.6665637969970704,0.5056625175476074,0.7547600150108338,0.6121426248550415
16,0.2065286484360695,0.2840352541208267,0.5741053295135498,0.4134235119819641,0.870759928226471,0.44207783699035647
17,0.20302115097641946,0.2478039073944092,0.6695807385444641,0.5099292516708374,0.817465934753418,0.5761647272109985
18,0.19087008126080035,0.2579253289103508,0.6796834516525269,0.5237646722793579,0.8209539461135864,0.5937671542167664
19,0.1873545438796282,0.2416222244501114,0.6961276769638062,0.5410381579399108,0.8124517583847046,0.6303869462013245
20,0.17752251371741296,0.3208161580562592,0.5626800799369812,0.3991542863845825,0.927793698310852,0.413522287607193
21,0.16721033431589605,0.25325953274965285,0.7149953269958496,0.5643096733093261,0.8385386943817139,0.643868396282196
22,0.1657088177651167,0.22637259036302568,0.7395889639854432,0.5943244361877441,0.8045942854881286,0.7025179600715638
23,0.15070696100592612,0.2395785230398178,0.7006618785858154,0.5484603095054627,0.8543179130554199,0.6133787822723389
24,0.13532285496592522,0.2231079536676407,0.7371816205978393,0.5902521872520446,0.8684378457069397,0.6584781289100647
25,0.13422024086117745,0.22186899393796922,0.7453404021263123,0.6003463864326477,0.8003186345100403,0.7158645272254944
26,0.12186484303325415,0.217485032081604,0.7296725606918335,0.5814309620857239,0.8846451735496521,0.6396166062355042
27,0.11570312663912773,0.21229584753513336,0.7406230735778808,0.5961845827102661,0.8536457753181458,0.6706787204742432
28,0.1143113837018609,0.22877507150173187,0.7394326567649842,0.5923949360847474,0.7987034559249878,0.704596643447876
29,0.10209936287254096,0.2578916645050049,0.7400995373725892,0.5944783473014832,0.8973844361305237,0.6457155632972718
30,0.09240836694836617,0.2247059965133667,0.7685599517822266,0.6315046167373657,0.8503189349174499,0.724267303943634
