epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,1.1841653442382813,1.074230794906616,0.5757437121868133,0.40692620038986205,0.5468437814712525,0.6172733139991761
2,1.0153962421417235,1.173591275215149,0.5943283879756928,0.42425948977470396,0.44667348742485047,0.8966584730148316
3,0.9326000249385834,0.8635944819450379,0.6587047433853149,0.4941144299507141,0.7319381046295166,0.6052923703193664
4,0.8652279770374298,0.8651032495498657,0.622789580821991,0.4560497236251831,0.7971504068374634,0.5168239212036133
5,0.8150949609279633,0.8810688090324402,0.6750251674652099,0.5114073324203491,0.5992021083831787,0.7808885025978088
6,0.7604737412929535,0.7262516045570373,0.7259390592575073,0.5714802837371826,0.7556628489494324,0.7078049278259277
7,0.7002260839939117,0.7286815786361694,0.7022933626174926,0.5423016405105591,0.7420832562446594,0.6802126431465149
8,0.6566859662532807,0.7087785267829895,0.7018426537513733,0.543001811504364,0.8592967653274536,0.6010325217247009
9,0.6052244293689728,0.6641934895515442,0.7332397484779358,0.5809729504585266,0.7967690420150757,0.6896669816970825
10,0.5686994928121567,0.7348913288116455,0.6500166249275208,0.48387310743331907,0.8506459355354309,0.533829300403595
11,0.5537634819746018,0.7165171003341675,0.6625416946411132,0.500357232093811,0.8930885195732117,0.5350039887428284
12,0.4960004711151123,0.6607760453224182,0.7459858345985413,0.5954763555526733,0.685681471824646,0.8283621478080749
13,0.4578377324342728,0.5705418527126312,0.7588190221786499,0.6149052143096924,0.8973685669898986,0.6649572539329529
14,0.413378604054451,0.5540709280967713,0.7666218662261963,0.6229953932762146,0.870697124004364,0.6991996145248414
15,0.39013129353523257,0.6072688102722168,0.7270818662643432,0.5748672389984131,0.895196123123169,0.6204670095443725
16,0.37484180569648745,0.5652572584152221,0.7654423594474793,0.6233979630470275,0.8489360165596008,0.7052728819847107
17,0.34481839269399644,0.5702686989307404,0.7610446763038635,0.6162127327919006,0.7997364974021912,0.7342019343376159
18,0.3122603592276573,0.7129785192012786,0.6510692620277405,0.48858123302459716,0.9247277808189392,0.5113876819610595
19,0.29079567044973376,0.6148177635669708,0.7146640491485595,0.560535593032837,0.9207140231132507,0.5931910014152527
