epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,0.4411545780301094,0.4075326442718506,0.3636621022224426,0.22648413598537445,0.729942865371704,0.2524781548976898
2,0.36276898860931395,0.36390339136123656,0.6276013565063476,0.46063318371772766,0.5715064787864685,0.717363486289978
3,0.3216474865376949,0.33106476306915283,0.6249933838844299,0.4598440885543823,0.6850764882564545,0.6034144759178162
4,0.28789487332105634,0.32089892148971555,0.5453281688690186,0.3814938032627106,0.8345973229408264,0.4173232412338257
5,0.2617148184776306,0.3029716670513153,0.6367910861968994,0.47651076793670655,0.730963089466095,0.5871416139602661
6,0.24123461917042732,0.26096186161041257,0.6453191661834716,0.4849980711936951,0.8291069793701172,0.5456573402881623
7,0.21708646923303604,0.2587857472896576,0.676184105873108,0.5199209189414978,0.8152342534065247,0.599540069103241
8,0.20327503010630607,0.25197040259838105,0.6821322321891785,0.5303005504608155,0.8913254117965699,0.5714876127243042
9,0.18301697120070456,0.22451439797878264,0.7535284852981567,0.6083964276313781,0.7889786052703858,0.7428078722953796
10,0.17161334320902824,0.23825428992509842,0.6624948787689209,0.5035310411453247,0.9171373844146729,0.5343828940391541
11,0.16269256375730037,0.27681643843650816,0.6068543863296508,0.44706234216690066,0.9383895301818848,0.4661949551105499
12,0.1468610370159149,0.21309327840805053,0.7461515498161316,0.6016284060478211,0.8590390515327454,0.6769553303718567
13,0.1351225779950619,0.22480300545692444,0.7645998954772949,0.6198876380920411,0.7271074366569519,0.8246458673477173
14,0.12977987825870513,0.20818197160959243,0.7684381604194641,0.6277977347373962,0.8119105362892151,0.7497293782234192
15,0.1123874806240201,0.225093577504158,0.7413336443901062,0.5941563200950623,0.8600164937973023,0.6749733567237854
16,0.10451973691582679,0.22568937182426452,0.7529860544204712,0.6082992672920227,0.8191010999679565,0.7159446597099304
17,0.09766688451170921,0.20095788896083833,0.7753784108161926,0.6394677972793579,0.8858502221107483,0.709334077835083
18,0.07664718635380269,0.2513072896003723,0.7214052534103393,0.5744756722450256,0.9082182788848877,0.6195946311950684
19,0.08098809011280536,0.1997317385673523,0.7689063811302185,0.6284989523887634,0.8397283315658569,0.7292947101593018
20,0.06658624090254307,0.2067491191625595,0.7898850297927856,0.6553469395637512,0.8380973935127258,0.7664165735244751
21,0.06317118369042873,0.2570067000389099,0.7271915197372436,0.5777667593955994,0.9168139863014221,0.6249449396133423
22,0.06639064233750105,0.2602980041503906,0.7116986751556397,0.5612778878211975,0.8885355877876282,0.6140465521812439
23,0.055078993737697604,0.28816345930099485,0.7288430547714233,0.5826677656173707,0.9121589827537536,0.6265848278999329
24,0.06318612799048423,0.22981190741062163,0.7677046012878418,0.6277035188674926,0.8511254930496216,0.7220801424980163
25,0.04974582510069012,0.2543873029947281,0.7560813641548156,0.6133281970024109,0.8831077194213868,0.6864132380485535
26,0.04083067715167999,0.2768982741236687,0.7407938289642334,0.5980250525474549,0.9353925395011902,0.6306371283531189
27,0.03375894654542208,0.2562835872173309,0.7717238259315491,0.6345044016838074,0.9011339974403382,0.695945348739624
28,0.03428200716152787,0.2525647461414337,0.7685421037673951,0.6310312080383301,0.8858490347862243,0.7044007039070129
29,0.030748789981007576,0.2601186275482178,0.7709988832473755,0.6347190546989441,0.9070157504081726,0.6919516825675964
30,0.03357741430401802,0.25745842039585115,0.7765193176269531,0.6393482136726379,0.8492737197875977,0.7381251072883606
