epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,0.4134927248954773,0.3900292181968689,0.2630514806509018,0.15344204068183898,0.586467502117157,0.17750640869140624
2,0.33798871412873266,0.3458991801738739,0.5764683914184571,0.4064557540416718,0.5697576653957367,0.6009709954261779
3,0.3090909953415394,0.31973873734474184,0.5739770674705506,0.40585059285163877,0.658583036661148,0.5354441237449646
4,0.29022042408585547,0.4162746876478195,0.10512900780886411,0.056755861341953276,0.9767737793922424,0.05687236430123448
5,0.27922016859054566,0.3003680682182312,0.6358212351799011,0.46870839834213257,0.6373526787757874,0.6501562619209289
6,0.2676993772387505,0.2809394484758377,0.611345648765564,0.44592281818389895,0.7137753391265869,0.5494227695465088
7,0.25705778926610945,0.2999277526140213,0.5831137442588806,0.41837226033210756,0.6516926503181457,0.5405843138694764
8,0.24769189089536667,0.2864118421077728,0.625621874332428,0.4605038285255432,0.710990617275238,0.5684608364105225
9,0.24009374380111695,0.2792629700899124,0.644676673412323,0.48098265647888183,0.6921410608291626,0.6253920340538025
10,0.23319211587309838,0.26423983573913573,0.6766599988937378,0.5142970931529999,0.6853567409515381,0.689466323852539
11,0.22662169516086578,0.3051879990100861,0.5526928520202636,0.38946656823158265,0.7848794198036194,0.4430655300617218
12,0.21720503985881806,0.2997702157497406,0.5446837830543518,0.38145206212997435,0.8997892045974731,0.40115663290023806
13,0.20684243470430375,0.2629361540079117,0.6885336303710937,0.5301733493804932,0.7447560167312622,0.6556299638748169
14,0.19683795362710954,0.2735024216771126,0.6499895691871643,0.49246093273162844,0.8467462491989136,0.5439351534843445
15,0.18651956096291541,0.26831527590751647,0.6029208135604859,0.44323689222335816,0.9103782033920288,0.469124938249588
16,0.17594127751886846,0.25055238604545593,0.7150042414665222,0.5585064852237701,0.7385478901863098,0.7121336793899536
17,0.16646731533110143,0.2259497731924057,0.7197530055046082,0.5677666807174683,0.8504060196876526,0.6345496726036072
18,0.1490215802937746,0.2456832531094551,0.7119125986099243,0.5625366640090942,0.8822666907310486,0.6106506896018982
19,0.13907415688037872,0.243703158646822,0.7229853177070618,0.5743263721466064,0.85242112159729,0.6463561964035034
20,0.1363389839977026,0.21409039407968522,0.7224440193176269,0.5719571685791016,0.8612378931045532,0.641090567111969
21,0.12742539756000043,0.23386303216218948,0.7330584144592285,0.5838507080078125,0.8282398605346679,0.6775019431114196
22,0.12206432469189167,0.2823372930288315,0.658354811668396,0.5007306408882141,0.8481559896469116,0.5588289666175842
23,0.1141152498871088,0.23813885182142258,0.7235575532913208,0.5720256161689758,0.8293225145339966,0.6650570273399353
24,0.10805287025868893,0.24657512158155442,0.7176589226722717,0.5644206500053406,0.8468585991859436,0.6417440891265869
25,0.09741546981036663,0.25705296486616136,0.7160069727897644,0.5658493781089783,0.9094799447059632,0.6088281846046448
26,0.08369650539010763,0.2551901608705521,0.7491843295097351,0.6062319350242614,0.8491447234153747,0.6890832281112671
27,0.07240577712655068,0.25359570294618605,0.7494022989273071,0.605765450000763,0.857499566078186,0.6837203669548034
28,0.06799433216452598,0.2462087267637253,0.7689949607849121,0.6323458647727966,0.8428738498687744,0.7338345623016358
29,0.06001109594479203,0.30610595613718034,0.7160938167572022,0.5682817268371582,0.9001646256446838,0.6193296599388123
30,0.05512431889772415,0.2430931568145752,0.7587611269950867,0.6153243184089661,0.7462410664558411,0.7925960421562195
31,0.06794479217380285,0.29922400444746017,0.7359792900085449,0.592475037574768,0.8856573915481567,0.6538273549079895
32,0.051813243236392734,0.29401970967650415,0.7505072188377381,0.607091817855835,0.885986385345459,0.6712413501739501
33,0.043017616756260396,0.24312538415193558,0.7731764268875122,0.6329512095451355,0.8245963096618653,0.7498092555999756
34,0.0396189446374774,0.27956285983324053,0.768496618270874,0.630344500541687,0.8867552399635314,0.700200457572937
35,0.04244705345481634,0.2949133847653866,0.7509849882125854,0.6073343586921692,0.8767944049835205,0.676155436038971
36,0.034684421084821226,0.24935029879212378,0.7801350617408752,0.6439338684082031,0.8512010955810547,0.7396836805343628
37,0.029700890425592662,0.2978370660543442,0.763672297000885,0.6245249700546265,0.8953471612930298,0.6851168417930603
38,0.03392250351607799,0.2892262119054794,0.7583262372016907,0.6171262431144714,0.8694038605690002,0.6931874322891235
39,0.02838303110562265,0.28131055891513823,0.7864618515968322,0.6541658425331116,0.8707291126251221,0.7339819979667663
40,0.027765010111033918,0.3022943389415741,0.7658929967880249,0.6279295182228088,0.8851578569412232,0.6921406507492065
41,0.025398160945624113,0.3493609654903412,0.7604044151306152,0.6226410508155823,0.9195980310440064,0.6682357954978942
42,0.022458674358204006,0.32897840708494186,0.7648848581314087,0.6247091436386109,0.8960186219215394,0.6853724312782288
43,0.020523637430742384,0.31122285723686216,0.7853581690788269,0.6520127940177918,0.89034343957901,0.7207830572128295
44,0.019185735592618585,0.3204474154114723,0.7751631903648376,0.6376589822769165,0.8817827391624451,0.7114339017868042
45,0.018833819180727004,0.33662600338459014,0.775849986076355,0.6404118728637695,0.8976523232460022,0.7028856682777405
46,0.019298372818157078,0.33654465585947035,0.7735333490371704,0.6364796566963196,0.8878240346908569,0.7060650897026062
47,0.019322948511689902,0.3509891724586487,0.7626471257209778,0.624518358707428,0.9064113569259643,0.6776098346710205
48,0.026826484398916363,0.4007955086231232,0.7285463261604309,0.5804343175888061,0.8440564155578614,0.6586214685440064
49,0.06195005968213081,0.27665792480111123,0.7689745402336121,0.6311171817779541,0.8774896502494812,0.699060595035553
