epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,1.832450249195099,1.633948245048523,0.5337496483325959,0.3661080861091614,0.5618223667144775,0.5354616928100586
2,1.587841340303421,1.4794150829315185,0.6293754243850708,0.4613319373130798,0.5221433162689209,0.8160895776748657
3,1.451178640127182,1.32813383102417,0.6354822421073913,0.4722203493118286,0.7418693923950195,0.5766079831123352
4,1.3284866905212402,1.3071369123458862,0.6518113780021667,0.48691909432411196,0.6108850073814392,0.72649258852005
5,1.2117032873630524,1.1425310277938843,0.6885035610198975,0.5310273599624634,0.7331853175163269,0.6737410712242127
6,1.1076150172948838,1.0394304609298706,0.7124955177307128,0.5603545427322387,0.7527988934516907,0.6973420858383179
7,0.9854879403114318,0.9881219720840454,0.7335351920127868,0.5859367704391479,0.7292355298995972,0.759898669719696
8,0.8932691460847855,0.9372894906997681,0.7365769362449646,0.5915005612373352,0.8727260828018188,0.6564983868598938
9,0.8038232409954071,0.9006952118873596,0.7377366590499878,0.5924428534507752,0.8393517827987671,0.6810902881622315
10,0.7470872992277146,1.0132219362258912,0.6877316212654114,0.5318073201179504,0.8775284337997437,0.5877838850021362
11,0.7226362186670303,0.871633563041687,0.736111650466919,0.5905103993415832,0.8651782107353211,0.6709277081489563
12,0.6316891995072365,0.864651255607605,0.7399526715278626,0.5957596039772034,0.8945141649246215,0.6521537184715271
13,0.5923007315397263,0.8695923256874084,0.7268163394927979,0.5808707094192505,0.9235420370101929,0.61949303150177
14,0.5643246446549892,0.8079569745063782,0.7588188338279724,0.6192665696144104,0.8927504920959473,0.6780067873001099
15,0.49703622043132784,0.8115323925018311,0.7549190497398377,0.6111263298988342,0.8682700562477111,0.6842959237098694
16,0.4745170316100121,1.0570046854019166,0.7127205085754394,0.557112249135971,0.6099607837200165,0.8754261803627014
17,0.48962950631976127,0.7844186711311341,0.7617265868186951,0.6224664998054504,0.8862139511108399,0.6910400366783143
18,0.41133399546146393,0.8817115163803101,0.7414114665985108,0.6001649570465087,0.9193005347251892,0.641970865726471
19,0.4085471692681313,0.7999931240081787,0.7562692165374756,0.6176368570327759,0.9127094054222107,0.6630607676506043
20,0.36677615135908126,0.7932880067825318,0.7611692523956299,0.6227425146102905,0.8767236757278443,0.691234335899353
21,0.35494099512696264,0.7278042531013489,0.7866239094734192,0.6543264698982239,0.81605304479599,0.7749990487098694
22,0.3196589085459709,0.7984387636184692,0.7715691471099854,0.631783435344696,0.8350151157379151,0.73720205783844
23,0.30664491042494774,0.7935701203346253,0.7627843403816223,0.6245621752738952,0.9068221426010132,0.6798083806037902
24,0.296746731698513,0.7552527523040772,0.7842262196540832,0.6481738138198853,0.8339308977127076,0.7511315608024597
25,0.297961592823267,0.6949569797515869,0.796606137752533,0.6658195447921753,0.8391004037857056,0.7773171997070313
26,0.2614972887933254,0.768299355506897,0.7820440578460693,0.6468387889862061,0.8905471253395081,0.7146475315093994
27,0.23308888599276542,0.8491875600814819,0.7588509178161621,0.6177509307861329,0.8703118419647217,0.688837640285492
28,0.2827137744426727,0.6725939893722535,0.8109926772117615,0.6856063842773438,0.8529790449142456,0.7905294251441956
29,0.22503194771707058,0.7490497469902039,0.7930451345443725,0.659377121925354,0.7902528953552246,0.8137737941741944
30,0.2222083132714033,0.7134656596183777,0.7948408603668213,0.6637445211410522,0.8487611532211303,0.7653518009185791
31,0.19743684850633145,0.6993235421180725,0.8014416241645813,0.6719309186935425,0.8737125182151795,0.7589665555953979
32,0.17877696953713895,0.8075520467758178,0.7635054326057434,0.6247907257080079,0.9179561567306519,0.6709467124938965
33,0.1851830615103245,0.7362185120582581,0.7946447777748108,0.6638147807121277,0.890581111907959,0.7324399161338806
34,0.15527952417731286,0.714136757850647,0.7997556114196778,0.6717130589485169,0.9029027748107911,0.7358795619010925
35,0.14433990232646465,0.6974995756149291,0.8057735395431519,0.6782580637931823,0.8655594849586487,0.7684303188323974
36,0.14247720584273338,0.7428114581108093,0.7876958203315735,0.6552578043937684,0.9186073207855224,0.7084806203842163
37,0.12900268971920015,0.7349237322807312,0.7995127582550049,0.6703128671646118,0.8806454849243164,0.7486763072013854
38,0.14463120214641095,0.7267704463005066,0.8048991847038269,0.6784900736808777,0.8449431252479553,0.7848537945747376
