epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,1.1367359256744385,1.0705043601989745,0.49957406759262085,0.33565735816955566,0.39326016426086424,0.7330727219581604
2,1.076483577489853,1.2621660661697387,0.5365924751758575,0.36941280722618103,0.42221375584602355,0.785267264842987
3,0.9913416928052903,0.9503042864799499,0.4850580871105194,0.3243487143516541,0.6553447496891022,0.39413378059864046
4,0.9183560943603516,0.9721552181243897,0.47753957629203797,0.3197773557901382,0.7074935817718506,0.3746099328994751
5,0.8763329988718033,0.8351796627044678,0.5795096707344055,0.4127029669284821,0.6632129633426667,0.5315425896644592
6,0.847185645699501,0.8576185417175293,0.6085485911369324,0.43996374487876894,0.5280792832374572,0.748365364074707
7,0.807982519865036,0.8522770380973816,0.5596635222434998,0.3949607670307159,0.6920581007003784,0.4889467751979828
8,0.7695037364959717,0.7433167219161987,0.6559160041809082,0.4923105561733246,0.6611781823635101,0.6772649025917054
9,0.7407923936843872,0.729836003780365,0.661050751209259,0.4968410134315491,0.6346184968948364,0.7125489807128906
10,0.7062592908740044,0.7321243119239808,0.6509580945968628,0.4885723638534546,0.772647602558136,0.5808564639091491
11,0.6687685212492943,0.7075228381156922,0.6707108879089355,0.5109197235107422,0.7671926641464233,0.6209900665283203
12,0.6464843180775642,0.6563403534889222,0.6934312057495117,0.536384060382843,0.767602162361145,0.6560953736305237
13,0.6233568805456161,0.7077554726600647,0.6654770302772522,0.5066305947303772,0.7965944218635559,0.5942680621147156
14,0.600302263200283,0.6906623530387879,0.6733704042434693,0.5149448585510253,0.7888883996009827,0.6172352790832519
15,0.5805437281727791,0.7147475457191468,0.6644954323768616,0.502461611032486,0.7286457586288452,0.6335575819015503
16,0.5504306501150131,0.780225179195404,0.6200015497207642,0.4604470837116241,0.8879431033134461,0.492347457408905
17,0.5217329001426697,0.610830750465393,0.7170524334907532,0.5644794964790344,0.797717216014862,0.6680873155593872
18,0.4894012862443924,0.685409859418869,0.6969826316833496,0.5427099370956421,0.8122843337059021,0.6239414310455322
19,0.4780795904994011,0.7708776926994324,0.6335437655448913,0.4723226165771484,0.8857097411155701,0.5086367464065552
20,0.45119756922125814,0.6643457329273224,0.7069666123390198,0.5563732504844665,0.8673580074310303,0.6166043138504028
21,0.4314291213452816,0.6315694904327392,0.7292890238761902,0.5777622890472413,0.7195855689048767,0.754406955242157
22,0.42042540371417997,0.5315271246433259,0.7647527933120728,0.624434597492218,0.8018709874153137,0.751938374042511
23,0.37524638026952745,0.7314377295970916,0.6494887065887451,0.4898080945014954,0.9133716154098511,0.5178747653961182
24,0.33570540010929106,0.7400272405147552,0.6701898169517517,0.5183895826339722,0.9440516090393066,0.5373973870277404
25,0.33588861152529714,0.5512686848640442,0.7607931089401245,0.6186870145797729,0.8485230040550232,0.7089144039154053
26,0.30008056208491324,0.8283536124229431,0.6110628700256348,0.4591555988788605,0.9252793836593628,0.47838377475738525
27,0.28730126589536664,0.5849890661239624,0.7457907271385192,0.6023148965835571,0.8983103036880493,0.6541066956520081
28,0.2899743181467056,0.5902990663051605,0.763520245552063,0.6211005187034607,0.7210640740394593,0.8268096947669983
29,0.2643858313560486,0.5061367619037628,0.7829145407676696,0.6471951484680176,0.8369420862197876,0.7507178258895874
30,0.2648359891027212,0.6443795382976532,0.7091096401214599,0.5634300374984741,0.8847670125961303,0.6144092464447022
31,0.21149828597903253,0.5792575097084045,0.7440708804130555,0.5999834132194519,0.8577709221839904,0.6708238649368287
32,0.2092439044266939,0.6028640246391297,0.7548435521125794,0.6119452428817749,0.8703481125831604,0.6819802522659302
33,0.18133754014968873,0.5936261129379272,0.7491967535018921,0.6083459115028381,0.9009878468513489,0.6598805952072143
34,0.15850461222231388,0.6355591320991516,0.7331149840354919,0.5885266041755677,0.8801704692840576,0.6500435662269592
35,0.16149271361529827,0.6846923911571503,0.7262189054489135,0.5818549609184265,0.9112824749946594,0.6259962558746338
36,0.13250664576888085,0.5084149289131165,0.7903570413589478,0.6581400632858276,0.8741215538978576,0.7338392496109009
37,0.11470547981560231,0.5351301336288452,0.7883668446540832,0.6531382250785828,0.8120128583908081,0.7793899655342102
38,0.12399278700351715,0.6490853250026702,0.7453214168548584,0.6038365268707275,0.9081687998771667,0.6488658595085144
39,0.11521185290068388,0.605458437204361,0.7784182357788086,0.6451000165939331,0.8679267859458923,0.7175874328613281
40,0.10438631985336543,0.5558744549751282,0.7903780770301819,0.6578816199302673,0.8507635164260864,0.7521084117889404
41,0.0927246055006981,0.6374750876426697,0.7646343994140625,0.6260643577575684,0.9019667887687683,0.6791427326202393
42,0.08727608654648066,0.6756670165061951,0.7543911361694335,0.6153425860404969,0.900583221912384,0.6657718515396118
43,0.08369925364851952,0.6135965132713318,0.7812967991828919,0.6465971326828003,0.8820405054092407,0.7171106648445129
44,0.07965010683983564,0.623618814945221,0.7638689637184143,0.6237797021865845,0.8494010925292969,0.7095063018798828
45,0.13814343996345996,0.6488482069969177,0.7704638266563415,0.6347298765182495,0.8722679615020752,0.708545470237732
46,0.10111890599131584,0.6043799960613251,0.7794256949424744,0.6442448139190674,0.8668094396591186,0.7253069734573364
47,0.07634447988122701,0.5245495009422302,0.8115796899795532,0.686709098815918,0.8627825427055359,0.7774043154716491
48,0.07535778876394034,0.6463872730731964,0.7660862922668457,0.6278365445137024,0.901203625202179,0.681873710155487
49,0.0772509115561843,0.6486035633087158,0.7679628205299377,0.630614140033722,0.8678942632675171,0.7042563319206238
50,0.07494800418615341,0.5912020361423492,0.7849900603294373,0.652579219341278,0.8756118869781494,0.7252953100204468
51,0.0666630870103836,0.666016902923584,0.7623875904083252,0.6235921931266785,0.8959708523750305,0.679481348991394
52,0.06202762961387634,0.7235624706745147,0.7545075368881226,0.6167844653129577,0.899980673789978,0.6662465310096741
53,0.06698273342102766,0.7074962604045868,0.7546328926086425,0.6160679292678833,0.8956004929542541,0.6693721175193786
54,0.0607049510627985,0.6310949695110321,0.7929420781135559,0.6617159652709961,0.8767951941490173,0.7367506456375122
55,0.054823589101433756,0.7016754817962646,0.7715334248542786,0.6351220631599426,0.8971273732185364,0.6926284790039062
56,0.053019417710602285,0.7149158787727355,0.7624326395988464,0.6250057983398437,0.9141129994392395,0.6698694801330567
57,0.06978849630802869,0.570868194103241,0.8050234198570252,0.6756905794143677,0.79733478307724,0.8275724411010742
